Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.dense.bias', 'lm_head.dense.weight', 'lm_head.decoder.weight', 'lm_head.layer_norm.weight', 'lm_head.bias', 'lm_head.layer_norm.bias']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.transform.LayerNorm.weight', 'cls.seq_relationship.bias', 'cls.predictions.decoder.weight', 'cls.seq_relationship.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	2.53743
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 9 Days 21:8:6         lr: 	1.0000E-05 loss: 	4.10956 loss align 0.0000
 epoch [0012 / 0050] [3509/4485] eta: 0 Days 5:17:12        lr: 	1.0000E-05 loss: 	1.51820 loss align 0.0000
 epoch [0012 / 0050] [3609/4485] eta: 0 Days 5:16:58        lr: 	1.0000E-05 loss: 	1.52323 loss align 0.0000
 epoch [0012 / 0050] [3709/4485] eta: 0 Days 5:16:44        lr: 	1.0000E-05 loss: 	1.52079 loss align 0.0000
 epoch [0012 / 0050] [3809/4485] eta: 0 Days 5:16:31        lr: 	1.0000E-05 loss: 	1.52251 loss align 0.0000
 epoch [0012 / 0050] [3909/4485] eta: 0 Days 5:16:17        lr: 	1.0000E-05 loss: 	1.52227 loss align 0.0000
 epoch [0012 / 0050] [4009/4485] eta: 0 Days 5:16:3         lr: 	1.0000E-05 loss: 	1.51416 loss align 0.0000
 epoch [0012 / 0050] [4109/4485] eta: 0 Days 5:15:49        lr: 	1.0000E-05 loss: 	1.52108 loss align 0.0000
 epoch [0012 / 0050] [4209/4485] eta: 0 Days 5:15:36        lr: 	1.0000E-05 loss: 	1.51970 loss align 0.0000
 epoch [0012 / 0050] [4309/4485] eta: 0 Days 5:15:22        lr: 	1.0000E-05 loss: 	1.51854 loss align 0.0000
 epoch [0012 / 0050] [4409/4485] eta: 0 Days 5:15:8         lr: 	1.0000E-05 loss: 	1.51850 loss align 0.0000
13
starting val epoch 13
val [0013 / 0050] validation loss: 	1.73836
starting train epoch 13
 epoch [0013 / 0050] [0009/4485] eta: 0 Days 5:16:3         lr: 	1.0000E-05 loss: 	2.18446 loss align 0.0000
 epoch [0013 / 0050] [0109/4485] eta: 0 Days 5:15:50        lr: 	1.0000E-05 loss: 	1.67451 loss align 0.0000
 epoch [0013 / 0050] [0209/4485] eta: 0 Days 5:15:36        lr: 	1.0000E-05 loss: 	1.48178 loss align 0.0000
 epoch [0013 / 0050] [0309/4485] eta: 0 Days 5:15:23        lr: 	1.0000E-05 loss: 	1.51797 loss align 0.0000
 epoch [0013 / 0050] [0409/4485] eta: 0 Days 5:15:10        lr: 	1.0000E-05 loss: 	1.45573 loss align 0.0000
 epoch [0013 / 0050] [0509/4485] eta: 0 Days 5:14:57        lr: 	1.0000E-05 loss: 	1.47762 loss align 0.0000
 epoch [0013 / 0050] [0609/4485] eta: 0 Days 5:14:44        lr: 	1.0000E-05 loss: 	1.43857 loss align 0.0000
 epoch [0013 / 0050] [0709/4485] eta: 0 Days 5:14:31        lr: 	1.0000E-05 loss: 	1.51362 loss align 0.0000
 epoch [0013 / 0050] [0809/4485] eta: 0 Days 5:14:18        lr: 	1.0000E-05 loss: 	1.50327 loss align 0.0000
 epoch [0013 / 0050] [0909/4485] eta: 0 Days 5:14:5         lr: 	1.0000E-05 loss: 	1.50468 loss align 0.0000
 epoch [0013 / 0050] [1009/4485] eta: 0 Days 5:13:52        lr: 	1.0000E-05 loss: 	1.50190 loss align 0.0000
 epoch [0013 / 0050] [1109/4485] eta: 0 Days 5:13:39        lr: 	1.0000E-05 loss: 	1.46488 loss align 0.0000
 epoch [0013 / 0050] [1209/4485] eta: 0 Days 5:13:26        lr: 	1.0000E-05 loss: 	1.46245 loss align 0.0000
 epoch [0013 / 0050] [1309/4485] eta: 0 Days 5:13:14        lr: 	1.0000E-05 loss: 	1.47530 loss align 0.0000
 epoch [0013 / 0050] [1409/4485] eta: 0 Days 5:13:1         lr: 	1.0000E-05 loss: 	1.47837 loss align 0.0000
 epoch [0013 / 0050] [1509/4485] eta: 0 Days 5:12:48        lr: 	1.0000E-05 loss: 	1.47239 loss align 0.0000
 epoch [0013 / 0050] [1609/4485] eta: 0 Days 5:12:35        lr: 	1.0000E-05 loss: 	1.48651 loss align 0.0000
 epoch [0013 / 0050] [1709/4485] eta: 0 Days 5:12:22        lr: 	1.0000E-05 loss: 	1.50693 loss align 0.0000
 epoch [0013 / 0050] [1809/4485] eta: 0 Days 5:12:9         lr: 	1.0000E-05 loss: 	1.52078 loss align 0.0000
 epoch [0013 / 0050] [1909/4485] eta: 0 Days 5:11:56        lr: 	1.0000E-05 loss: 	1.51417 loss align 0.0000
 epoch [0013 / 0050] [2009/4485] eta: 0 Days 5:11:44        lr: 	1.0000E-05 loss: 	1.51825 loss align 0.0000
 epoch [0013 / 0050] [2109/4485] eta: 0 Days 5:11:31        lr: 	1.0000E-05 loss: 	1.51111 loss align 0.0000
 epoch [0013 / 0050] [2209/4485] eta: 0 Days 5:11:18        lr: 	1.0000E-05 loss: 	1.51686 loss align 0.0000
 epoch [0013 / 0050] [2309/4485] eta: 0 Days 5:11:5         lr: 	1.0000E-05 loss: 	1.50362 loss align 0.0000
 epoch [0013 / 0050] [2409/4485] eta: 0 Days 5:10:52        lr: 	1.0000E-05 loss: 	1.51411 loss align 0.0000
 epoch [0013 / 0050] [2509/4485] eta: 0 Days 5:10:40        lr: 	1.0000E-05 loss: 	1.50387 loss align 0.0000
 epoch [0013 / 0050] [2609/4485] eta: 0 Days 5:10:27        lr: 	1.0000E-05 loss: 	1.50046 loss align 0.0000
 epoch [0013 / 0050] [2709/4485] eta: 0 Days 5:10:14        lr: 	1.0000E-05 loss: 	1.51098 loss align 0.0000
 epoch [0013 / 0050] [2809/4485] eta: 0 Days 5:10:1         lr: 	1.0000E-05 loss: 	1.51759 loss align 0.0000
 epoch [0013 / 0050] [2909/4485] eta: 0 Days 5:9:48         lr: 	1.0000E-05 loss: 	1.51986 loss align 0.0000
 epoch [0013 / 0050] [3009/4485] eta: 0 Days 5:9:36         lr: 	1.0000E-05 loss: 	1.51570 loss align 0.0000
 epoch [0013 / 0050] [3109/4485] eta: 0 Days 5:9:23         lr: 	1.0000E-05 loss: 	1.51599 loss align 0.0000
 epoch [0013 / 0050] [3209/4485] eta: 0 Days 5:9:10         lr: 	1.0000E-05 loss: 	1.51319 loss align 0.0000
 epoch [0013 / 0050] [3309/4485] eta: 0 Days 5:8:57         lr: 	1.0000E-05 loss: 	1.52840 loss align 0.0000
 epoch [0013 / 0050] [3409/4485] eta: 0 Days 5:8:45         lr: 	1.0000E-05 loss: 	1.53067 loss align 0.0000
 epoch [0013 / 0050] [3509/4485] eta: 0 Days 5:8:32         lr: 	1.0000E-05 loss: 	1.53452 loss align 0.0000
 epoch [0013 / 0050] [3609/4485] eta: 0 Days 5:8:19         lr: 	1.0000E-05 loss: 	1.52571 loss align 0.0000
 epoch [0013 / 0050] [3709/4485] eta: 0 Days 5:8:7          lr: 	1.0000E-05 loss: 	1.52461 loss align 0.0000
 epoch [0013 / 0050] [3809/4485] eta: 0 Days 5:7:54         lr: 	1.0000E-05 loss: 	1.52224 loss align 0.0000
 epoch [0013 / 0050] [3909/4485] eta: 0 Days 5:7:41         lr: 	1.0000E-05 loss: 	1.52382 loss align 0.0000
 epoch [0013 / 0050] [4009/4485] eta: 0 Days 5:7:28         lr: 	1.0000E-05 loss: 	1.51458 loss align 0.0000
 epoch [0013 / 0050] [4109/4485] eta: 0 Days 5:7:16         lr: 	1.0000E-05 loss: 	1.52435 loss align 0.0000
 epoch [0013 / 0050] [4209/4485] eta: 0 Days 5:7:3          lr: 	1.0000E-05 loss: 	1.53715 loss align 0.0000
 epoch [0013 / 0050] [4309/4485] eta: 0 Days 5:6:50         lr: 	1.0000E-05 loss: 	1.53873 loss align 0.0000
 epoch [0013 / 0050] [4409/4485] eta: 0 Days 5:6:38         lr: 	1.0000E-05 loss: 	1.53940 loss align 0.0000
14
starting val epoch 14
val [0014 / 0050] validation loss: 	1.57377
starting train epoch 14
 epoch [0014 / 0050] [0009/4485] eta: 0 Days 5:7:27         lr: 	1.0000E-05 loss: 	3.65790 loss align 0.0000
 epoch [0014 / 0050] [0109/4485] eta: 0 Days 5:7:14         lr: 	1.0000E-05 loss: 	1.57278 loss align 0.0000
 epoch [0014 / 0050] [0209/4485] eta: 0 Days 5:7:1          lr: 	1.0000E-05 loss: 	1.60096 loss align 0.0000
 epoch [0014 / 0050] [0309/4485] eta: 0 Days 5:6:48         lr: 	1.0000E-05 loss: 	1.49515 loss align 0.0000
 epoch [0014 / 0050] [0409/4485] eta: 0 Days 5:6:36         lr: 	1.0000E-05 loss: 	1.45457 loss align 0.0000
 epoch [0014 / 0050] [0509/4485] eta: 0 Days 5:6:23         lr: 	1.0000E-05 loss: 	1.51877 loss align 0.0000
 epoch [0014 / 0050] [0609/4485] eta: 0 Days 5:6:10         lr: 	1.0000E-05 loss: 	1.50980 loss align 0.0000
 epoch [0014 / 0050] [0709/4485] eta: 0 Days 5:5:57         lr: 	1.0000E-05 loss: 	1.55258 loss align 0.0000
 epoch [0014 / 0050] [0809/4485] eta: 0 Days 5:5:44         lr: 	1.0000E-05 loss: 	1.53529 loss align 0.0000
 epoch [0014 / 0050] [0909/4485] eta: 0 Days 5:5:31         lr: 	1.0000E-05 loss: 	1.53048 loss align 0.0000
 epoch [0014 / 0050] [1009/4485] eta: 0 Days 5:5:19         lr: 	1.0000E-05 loss: 	1.55283 loss align 0.0000
 epoch [0014 / 0050] [1109/4485] eta: 0 Days 5:5:6          lr: 	1.0000E-05 loss: 	1.52827 loss align 0.0000
 epoch [0014 / 0050] [1209/4485] eta: 0 Days 5:4:53         lr: 	1.0000E-05 loss: 	1.52392 loss align 0.0000
 epoch [0014 / 0050] [1309/4485] eta: 0 Days 5:4:40         lr: 	1.0000E-05 loss: 	1.52931 loss align 0.0000
 epoch [0014 / 0050] [1409/4485] eta: 0 Days 5:4:27         lr: 	1.0000E-05 loss: 	1.51760 loss align 0.0000
 epoch [0014 / 0050] [1509/4485] eta: 0 Days 5:4:15         lr: 	1.0000E-05 loss: 	1.51073 loss align 0.0000
 epoch [0014 / 0050] [1609/4485] eta: 0 Days 5:4:2          lr: 	1.0000E-05 loss: 	1.49503 loss align 0.0000
 epoch [0014 / 0050] [1709/4485] eta: 0 Days 5:3:49         lr: 	1.0000E-05 loss: 	1.51174 loss align 0.0000
 epoch [0014 / 0050] [1809/4485] eta: 0 Days 5:3:36         lr: 	1.0000E-05 loss: 	1.52281 loss align 0.0000
 epoch [0014 / 0050] [1909/4485] eta: 0 Days 5:3:24         lr: 	1.0000E-05 loss: 	1.51384 loss align 0.0000
 epoch [0014 / 0050] [2009/4485] eta: 0 Days 5:3:11         lr: 	1.0000E-05 loss: 	1.52862 loss align 0.0000
 epoch [0014 / 0050] [2109/4485] eta: 0 Days 5:2:58         lr: 	1.0000E-05 loss: 	1.52983 loss align 0.0000
 epoch [0014 / 0050] [2209/4485] eta: 0 Days 5:2:46         lr: 	1.0000E-05 loss: 	1.51468 loss align 0.0000
 epoch [0014 / 0050] [2309/4485] eta: 0 Days 5:2:33         lr: 	1.0000E-05 loss: 	1.50891 loss align 0.0000
 epoch [0014 / 0050] [2409/4485] eta: 0 Days 5:2:20         lr: 	1.0000E-05 loss: 	1.50680 loss align 0.0000
 epoch [0014 / 0050] [2509/4485] eta: 0 Days 5:2:8          lr: 	1.0000E-05 loss: 	1.50712 loss align 0.0000
 epoch [0014 / 0050] [2609/4485] eta: 0 Days 5:1:55         lr: 	1.0000E-05 loss: 	1.50438 loss align 0.0000
 epoch [0014 / 0050] [2709/4485] eta: 0 Days 5:1:42         lr: 	1.0000E-05 loss: 	1.50104 loss align 0.0000
 epoch [0014 / 0050] [2809/4485] eta: 0 Days 5:1:30         lr: 	1.0000E-05 loss: 	1.49258 loss align 0.0000
 epoch [0014 / 0050] [2909/4485] eta: 0 Days 5:1:17         lr: 	1.0000E-05 loss: 	1.48992 loss align 0.0000
 epoch [0014 / 0050] [3009/4485] eta: 0 Days 5:1:4          lr: 	1.0000E-05 loss: 	1.49701 loss align 0.0000
 epoch [0014 / 0050] [3109/4485] eta: 0 Days 5:0:52         lr: 	1.0000E-05 loss: 	1.49622 loss align 0.0000
 epoch [0014 / 0050] [3209/4485] eta: 0 Days 5:0:39         lr: 	1.0000E-05 loss: 	1.48943 loss align 0.0000
 epoch [0014 / 0050] [3309/4485] eta: 0 Days 5:0:27         lr: 	1.0000E-05 loss: 	1.49078 loss align 0.0000
 epoch [0014 / 0050] [3409/4485] eta: 0 Days 5:0:14         lr: 	1.0000E-05 loss: 	1.49515 loss align 0.0000
 epoch [0014 / 0050] [3509/4485] eta: 0 Days 5:0:1          lr: 	1.0000E-05 loss: 	1.49487 loss align 0.0000
 epoch [0014 / 0050] [3609/4485] eta: 0 Days 4:59:49        lr: 	1.0000E-05 loss: 	1.49074 loss align 0.0000
 epoch [0014 / 0050] [3709/4485] eta: 0 Days 4:59:36        lr: 	1.0000E-05 loss: 	1.48830 loss align 0.0000
 epoch [0014 / 0050] [3809/4485] eta: 0 Days 4:59:24        lr: 	1.0000E-05 loss: 	1.48897 loss align 0.0000
 epoch [0014 / 0050] [3909/4485] eta: 0 Days 4:59:11        lr: 	1.0000E-05 loss: 	1.48823 loss align 0.0000
 epoch [0014 / 0050] [4009/4485] eta: 0 Days 4:58:58        lr: 	1.0000E-05 loss: 	1.48721 loss align 0.0000
 epoch [0014 / 0050] [4109/4485] eta: 0 Days 4:58:46        lr: 	1.0000E-05 loss: 	1.49812 loss align 0.0000
 epoch [0014 / 0050] [4209/4485] eta: 0 Days 4:58:33        lr: 	1.0000E-05 loss: 	1.50751 loss align 0.0000
 epoch [0014 / 0050] [4309/4485] eta: 0 Days 4:58:21        lr: 	1.0000E-05 loss: 	1.50645 loss align 0.0000
 epoch [0014 / 0050] [4409/4485] eta: 0 Days 4:58:8         lr: 	1.0000E-05 loss: 	1.50514 loss align 0.0000
15
starting val epoch 15
val [0015 / 0050] validation loss: 	1.84880
starting train epoch 15
 epoch [0015 / 0050] [0009/4485] eta: 0 Days 4:58:52        lr: 	1.0000E-05 loss: 	2.19283 loss align 0.0000
 epoch [0015 / 0050] [0109/4485] eta: 0 Days 4:58:39        lr: 	1.0000E-05 loss: 	1.64658 loss align 0.0000
 epoch [0015 / 0050] [0209/4485] eta: 0 Days 4:58:26        lr: 	1.0000E-05 loss: 	1.70273 loss align 0.0000
 epoch [0015 / 0050] [0309/4485] eta: 0 Days 4:58:13        lr: 	1.0000E-05 loss: 	1.66659 loss align 0.0000
 epoch [0015 / 0050] [0409/4485] eta: 0 Days 4:58:1         lr: 	1.0000E-05 loss: 	1.65333 loss align 0.0000
 epoch [0015 / 0050] [0509/4485] eta: 0 Days 4:57:48        lr: 	1.0000E-05 loss: 	1.62729 loss align 0.0000
 epoch [0015 / 0050] [0609/4485] eta: 0 Days 4:57:35        lr: 	1.0000E-05 loss: 	1.56623 loss align 0.0000
 epoch [0015 / 0050] [0709/4485] eta: 0 Days 4:57:22        lr: 	1.0000E-05 loss: 	1.53088 loss align 0.0000
 epoch [0015 / 0050] [0809/4485] eta: 0 Days 4:57:9         lr: 	1.0000E-05 loss: 	1.50706 loss align 0.0000
 epoch [0015 / 0050] [0909/4485] eta: 0 Days 4:56:57        lr: 	1.0000E-05 loss: 	1.53314 loss align 0.0000
 epoch [0015 / 0050] [1009/4485] eta: 0 Days 4:56:44        lr: 	1.0000E-05 loss: 	1.55295 loss align 0.0000
 epoch [0015 / 0050] [1109/4485] eta: 0 Days 4:56:31        lr: 	1.0000E-05 loss: 	1.56462 loss align 0.0000
 epoch [0015 / 0050] [1209/4485] eta: 0 Days 4:56:18        lr: 	1.0000E-05 loss: 	1.54462 loss align 0.0000
 epoch [0015 / 0050] [1309/4485] eta: 0 Days 4:56:6         lr: 	1.0000E-05 loss: 	1.54356 loss align 0.0000
 epoch [0015 / 0050] [1409/4485] eta: 0 Days 4:55:53        lr: 	1.0000E-05 loss: 	1.53728 loss align 0.0000
 epoch [0015 / 0050] [1509/4485] eta: 0 Days 4:55:40        lr: 	1.0000E-05 loss: 	1.52116 loss align 0.0000
 epoch [0015 / 0050] [1609/4485] eta: 0 Days 4:55:28        lr: 	1.0000E-05 loss: 	1.54069 loss align 0.0000
 epoch [0015 / 0050] [1709/4485] eta: 0 Days 4:55:15        lr: 	1.0000E-05 loss: 	1.51477 loss align 0.0000
 epoch [0015 / 0050] [1809/4485] eta: 0 Days 4:55:2         lr: 	1.0000E-05 loss: 	1.54809 loss align 0.0000
 epoch [0015 / 0050] [1909/4485] eta: 0 Days 4:54:50        lr: 	1.0000E-05 loss: 	1.55386 loss align 0.0000
 epoch [0015 / 0050] [2009/4485] eta: 0 Days 4:54:37        lr: 	1.0000E-05 loss: 	1.55327 loss align 0.0000
 epoch [0015 / 0050] [2109/4485] eta: 0 Days 4:54:25        lr: 	1.0000E-05 loss: 	1.54766 loss align 0.0000
 epoch [0015 / 0050] [2209/4485] eta: 0 Days 4:54:12        lr: 	1.0000E-05 loss: 	1.55326 loss align 0.0000
 epoch [0015 / 0050] [2309/4485] eta: 0 Days 4:53:59        lr: 	1.0000E-05 loss: 	1.55067 loss align 0.0000
 epoch [0015 / 0050] [2409/4485] eta: 0 Days 4:53:47        lr: 	1.0000E-05 loss: 	1.55013 loss align 0.0000
 epoch [0015 / 0050] [2509/4485] eta: 0 Days 4:53:34        lr: 	1.0000E-05 loss: 	1.57156 loss align 0.0000
 epoch [0015 / 0050] [2609/4485] eta: 0 Days 4:53:21        lr: 	1.0000E-05 loss: 	1.56778 loss align 0.0000
 epoch [0015 / 0050] [2709/4485] eta: 0 Days 4:53:9         lr: 	1.0000E-05 loss: 	1.56639 loss align 0.0000
 epoch [0015 / 0050] [2809/4485] eta: 0 Days 4:52:56        lr: 	1.0000E-05 loss: 	1.55473 loss align 0.0000
 epoch [0015 / 0050] [2909/4485] eta: 0 Days 4:52:44        lr: 	1.0000E-05 loss: 	1.59111 loss align 0.0000
 epoch [0015 / 0050] [3009/4485] eta: 0 Days 4:52:31        lr: 	1.0000E-05 loss: 	1.58814 loss align 0.0000
 epoch [0015 / 0050] [3109/4485] eta: 0 Days 4:52:19        lr: 	1.0000E-05 loss: 	1.58708 loss align 0.0000
 epoch [0015 / 0050] [3209/4485] eta: 0 Days 4:52:6         lr: 	1.0000E-05 loss: 	1.58207 loss align 0.0000
 epoch [0015 / 0050] [3309/4485] eta: 0 Days 4:51:54        lr: 	1.0000E-05 loss: 	1.58069 loss align 0.0000
 epoch [0015 / 0050] [3409/4485] eta: 0 Days 4:51:41        lr: 	1.0000E-05 loss: 	1.57130 loss align 0.0000
 epoch [0015 / 0050] [3509/4485] eta: 0 Days 4:51:29        lr: 	1.0000E-05 loss: 	1.56595 loss align 0.0000
 epoch [0015 / 0050] [3609/4485] eta: 0 Days 4:51:16        lr: 	1.0000E-05 loss: 	1.56614 loss align 0.0000
 epoch [0015 / 0050] [3709/4485] eta: 0 Days 4:51:4         lr: 	1.0000E-05 loss: 	1.58113 loss align 0.0000
 epoch [0015 / 0050] [3809/4485] eta: 0 Days 4:50:51        lr: 	1.0000E-05 loss: 	1.57539 loss align 0.0000
 epoch [0015 / 0050] [3909/4485] eta: 0 Days 4:50:38        lr: 	1.0000E-05 loss: 	1.58049 loss align 0.0000
 epoch [0015 / 0050] [4009/4485] eta: 0 Days 4:50:26        lr: 	1.0000E-05 loss: 	1.57409 loss align 0.0000
 epoch [0015 / 0050] [4109/4485] eta: 0 Days 4:50:13        lr: 	1.0000E-05 loss: 	1.57361 loss align 0.0000
 epoch [0015 / 0050] [4209/4485] eta: 0 Days 4:50:1         lr: 	1.0000E-05 loss: 	1.57406 loss align 0.0000
 epoch [0015 / 0050] [4309/4485] eta: 0 Days 4:49:49        lr: 	1.0000E-05 loss: 	1.57809 loss align 0.0000
 epoch [0015 / 0050] [4409/4485] eta: 0 Days 4:49:36        lr: 	1.0000E-05 loss: 	1.57580 loss align 0.0000
16
starting val epoch 16
val [0016 / 0050] validation loss: 	2.52417
starting train epoch 16
 epoch [0016 / 0050] [0009/4485] eta: 0 Days 4:50:16        lr: 	1.0000E-05 loss: 	2.82028 loss align 0.0000
 epoch [0016 / 0050] [0109/4485] eta: 0 Days 4:50:3         lr: 	1.0000E-05 loss: 	1.77325 loss align 0.0000
 epoch [0016 / 0050] [0209/4485] eta: 0 Days 4:49:50        lr: 	1.0000E-05 loss: 	1.74972 loss align 0.0000
 epoch [0016 / 0050] [0309/4485] eta: 0 Days 4:49:38        lr: 	1.0000E-05 loss: 	1.65992 loss align 0.0000
 epoch [0016 / 0050] [0409/4485] eta: 0 Days 4:49:25        lr: 	1.0000E-05 loss: 	1.64120 loss align 0.0000
 epoch [0016 / 0050] [0509/4485] eta: 0 Days 4:49:13        lr: 	1.0000E-05 loss: 	1.57431 loss align 0.0000
 epoch [0016 / 0050] [0609/4485] eta: 0 Days 4:49:0         lr: 	1.0000E-05 loss: 	1.59101 loss align 0.0000
 epoch [0016 / 0050] [0709/4485] eta: 0 Days 4:48:48        lr: 	1.0000E-05 loss: 	1.55710 loss align 0.0000
 epoch [0016 / 0050] [0809/4485] eta: 0 Days 4:48:35        lr: 	1.0000E-05 loss: 	1.54799 loss align 0.0000
 epoch [0016 / 0050] [0909/4485] eta: 0 Days 4:48:23        lr: 	1.0000E-05 loss: 	1.57790 loss align 0.0000
 epoch [0016 / 0050] [1009/4485] eta: 0 Days 4:48:10        lr: 	1.0000E-05 loss: 	1.56613 loss align 0.0000
 epoch [0016 / 0050] [1109/4485] eta: 0 Days 4:47:58        lr: 	1.0000E-05 loss: 	1.56540 loss align 0.0000
 epoch [0016 / 0050] [1209/4485] eta: 0 Days 4:47:46        lr: 	1.0000E-05 loss: 	1.55925 loss align 0.0000
 epoch [0016 / 0050] [1309/4485] eta: 0 Days 4:47:33        lr: 	1.0000E-05 loss: 	1.50943 loss align 0.0000
 epoch [0016 / 0050] [1409/4485] eta: 0 Days 4:47:21        lr: 	1.0000E-05 loss: 	1.49672 loss align 0.0000
 epoch [0016 / 0050] [1509/4485] eta: 0 Days 4:47:8         lr: 	1.0000E-05 loss: 	1.52254 loss align 0.0000
 epoch [0016 / 0050] [1609/4485] eta: 0 Days 4:46:56        lr: 	1.0000E-05 loss: 	1.51872 loss align 0.0000
 epoch [0016 / 0050] [1709/4485] eta: 0 Days 4:46:44        lr: 	1.0000E-05 loss: 	1.53790 loss align 0.0000
 epoch [0016 / 0050] [1809/4485] eta: 0 Days 4:46:31        lr: 	1.0000E-05 loss: 	1.53683 loss align 0.0000
 epoch [0016 / 0050] [1909/4485] eta: 0 Days 4:46:19        lr: 	1.0000E-05 loss: 	1.52254 loss align 0.0000
 epoch [0016 / 0050] [2009/4485] eta: 0 Days 4:46:7         lr: 	1.0000E-05 loss: 	1.52751 loss align 0.0000
 epoch [0016 / 0050] [2109/4485] eta: 0 Days 4:45:54        lr: 	1.0000E-05 loss: 	1.51774 loss align 0.0000
 epoch [0016 / 0050] [2209/4485] eta: 0 Days 4:45:42        lr: 	1.0000E-05 loss: 	1.51961 loss align 0.0000
 epoch [0016 / 0050] [2309/4485] eta: 0 Days 4:45:30        lr: 	1.0000E-05 loss: 	1.51159 loss align 0.0000
 epoch [0016 / 0050] [2409/4485] eta: 0 Days 4:45:17        lr: 	1.0000E-05 loss: 	1.53191 loss align 0.0000
 epoch [0016 / 0050] [2509/4485] eta: 0 Days 4:45:5         lr: 	1.0000E-05 loss: 	1.53483 loss align 0.0000
 epoch [0016 / 0050] [2609/4485] eta: 0 Days 4:44:53        lr: 	1.0000E-05 loss: 	1.55581 loss align 0.0000
 epoch [0016 / 0050] [2709/4485] eta: 0 Days 4:44:40        lr: 	1.0000E-05 loss: 	1.54794 loss align 0.0000
 epoch [0016 / 0050] [2809/4485] eta: 0 Days 4:44:28        lr: 	1.0000E-05 loss: 	1.54158 loss align 0.0000
 epoch [0016 / 0050] [2909/4485] eta: 0 Days 4:44:16        lr: 	1.0000E-05 loss: 	1.54592 loss align 0.0000
 epoch [0016 / 0050] [3009/4485] eta: 0 Days 4:44:3         lr: 	1.0000E-05 loss: 	1.54479 loss align 0.0000
 epoch [0016 / 0050] [3109/4485] eta: 0 Days 4:43:51        lr: 	1.0000E-05 loss: 	1.54435 loss align 0.0000
 epoch [0016 / 0050] [3209/4485] eta: 0 Days 4:43:39        lr: 	1.0000E-05 loss: 	1.54068 loss align 0.0000
 epoch [0016 / 0050] [3309/4485] eta: 0 Days 4:43:26        lr: 	1.0000E-05 loss: 	1.54704 loss align 0.0000
 epoch [0016 / 0050] [3409/4485] eta: 0 Days 4:43:14        lr: 	1.0000E-05 loss: 	1.54383 loss align 0.0000
 epoch [0016 / 0050] [3509/4485] eta: 0 Days 4:43:2         lr: 	1.0000E-05 loss: 	1.55010 loss align 0.0000
 epoch [0016 / 0050] [3609/4485] eta: 0 Days 4:42:50        lr: 	1.0000E-05 loss: 	1.54687 loss align 0.0000
 epoch [0016 / 0050] [3709/4485] eta: 0 Days 4:42:37        lr: 	1.0000E-05 loss: 	1.54490 loss align 0.0000
 epoch [0016 / 0050] [3809/4485] eta: 0 Days 4:42:25        lr: 	1.0000E-05 loss: 	1.54545 loss align 0.0000
 epoch [0016 / 0050] [3909/4485] eta: 0 Days 4:42:13        lr: 	1.0000E-05 loss: 	1.54022 loss align 0.0000
 epoch [0016 / 0050] [4009/4485] eta: 0 Days 4:42:1         lr: 	1.0000E-05 loss: 	1.54006 loss align 0.0000
 epoch [0016 / 0050] [4109/4485] eta: 0 Days 4:41:48        lr: 	1.0000E-05 loss: 	1.53392 loss align 0.0000
 epoch [0016 / 0050] [4209/4485] eta: 0 Days 4:41:36        lr: 	1.0000E-05 loss: 	1.53420 loss align 0.0000
 epoch [0016 / 0050] [4309/4485] eta: 0 Days 4:41:24        lr: 	1.0000E-05 loss: 	1.52444 loss align 0.0000
 epoch [0016 / 0050] [4409/4485] eta: 0 Days 4:41:12        lr: 	1.0000E-05 loss: 	1.54001 loss align 0.0000
17
starting val epoch 17
val [0017 / 0050] validation loss: 	2.23697
starting train epoch 17
 epoch [0017 / 0050] [0009/4485] eta: 0 Days 4:41:46        lr: 	1.0000E-05 loss: 	2.98500 loss align 0.0000
 epoch [0017 / 0050] [0109/4485] eta: 0 Days 4:41:33        lr: 	1.0000E-05 loss: 	1.56656 loss align 0.0000
 epoch [0017 / 0050] [0209/4485] eta: 0 Days 4:41:20        lr: 	1.0000E-05 loss: 	1.44669 loss align 0.0000
 epoch [0017 / 0050] [0309/4485] eta: 0 Days 4:41:8         lr: 	1.0000E-05 loss: 	1.37200 loss align 0.0000
